CODE ADHERENT;NOM FOURNISSEUR;TYPE DE PIECE;DOCUMENT NUMBER;DATE;LIGNE_FACTURE;FAMILLE;REF PRODUIT;LIBELEE PRODUIT;ETAT DEPOT;QUANTITE;VAT rate;PRIX D'ACHAT CATALOGUE HT;PRIX D'ACHAT REEL HT;PRIX D'ACHAT REEL TTC;DELIVERY NOTE NUMBER;DELIVERY NOTE Date;CUST.REF;ANCIEN N° SERIE ;N° SERIE
UNIS002;STARKEY;FA;21551070;2022-12-09;7;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4229857;2022-12-05;;;190766094
UNIS002;STARKEY;FA;21551070;2022-12-09;8;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4231333;2022-12-07;;;190458954
UNIS002;STARKEY;FA;21551070;2022-12-09;9;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4231334;2022-12-07;;;190558404
UNIS002;STARKEY;FA;21551070;2022-12-09;10;AC;12522-000;BOITE DE 8 PROTECTIONS ECOUTEUR (HearClear);;20;0550;3,60;72,00;75,96;4231455;2022-12-07;;;
UNIS002;STARKEY;FA;21551070;2022-12-09;11;REPA;RRCICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4231739;2022-12-07;;;7022361438
UNIS002;STARKEY;FA;21551070;2022-12-09;12;REPA;RRCICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4231739;2022-12-07;;;7022361437
UNIS002;STARKEY;FA;21551070;2022-12-09;13;REPA;RRIICC5;FORFAIT REPARATION 5;;1;0550;276,00;0,00;0,00;4231870;2022-12-07;;;7019441563
UNIS002;STARKEY;FA;21551070;2022-12-09;14;REPA;RRCICR7;REPARATION PAYANTE HORS CADRE GARANTIE;;1;0550;0,00;141,00;148,76;4231885;2022-12-07;;;7020311462
UNIS002;STARKEY;FA;21551070;2022-12-09;15;REPA;RRIICR7;REPARATION PAYANTE HORS CADRE GARANTIE;;1;0550;0,00;141,00;148,76;4232074;2022-12-08;;;7019491609
UNIS002;STARKEY;FA;21551070;2022-12-09;16;AC;18616-133;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 3 Courbe;;6;0550;29,00;84,00;88,62;4232299;2022-12-08;;;
UNIS002;STARKEY;FA;21551070;2022-12-09;17;AC;18617-133;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 3 Courbe;;2;0550;29,00;28,00;29,54;4232299;2022-12-08;;;
UNIS002;STARKEY;FA;21551070;2022-12-09;18;AC;18616-134;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 4 Courbe;;3;0550;29,00;42,00;44,31;4232299;2022-12-08;;;
UNIS002;STARKEY;FA;21551070;2022-12-09;19;AC;43106-000;CHARGEUR BTE/RIC (sans batterie embarquée);;1;0550;158,00;80,00;84,40;4232299;2022-12-08;;;2224A0BB0F
UNIS002;STARKEY;FA;21551070;2022-12-09;20;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4232299;2022-12-08;;;
UNIS002;STARKEY;FA;21551070;2022-12-09;21;AC;43106-000;CHARGEUR BTE/RIC (sans batterie embarquée);;1;0550;158,00;80,00;84,40;4232299;2022-12-08;;;2224A0BRFF
UNIS002;STARKEY;FA;21551070;2022-12-09;22;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4232299;2022-12-08;;;
UNIS002;STARKEY;FA;21551070;2022-12-09;23;REPA;RRIICC5;FORFAIT REPARATION 5;;1;0550;276,00;0,00;0,00;4233247;2022-12-09;;;7019521334
UNIS002;STARKEY;FA;21551070;2022-12-09;24;AC;43106-000;CHARGEUR BTE/RIC (sans batterie embarquée);;1;0550;158,00;80,00;84,40;4233507;2022-12-09;;;2225A0AHTF
UNIS002;STARKEY;FA;21551070;2022-12-09;25;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4233507;2022-12-09;;;
UNIS002;STARKEY;FA;21551070;2022-12-09;26;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4233507;2022-12-09;;;
UNIS002;STARKEY;FA;4545130;2022-12-08;27;PR;63289-106;STARKEY EVOLV AI 2400 RIC R Black;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4232299;2022-12-08;;;221535248
UNIS002;STARKEY;FA;4545130;2022-12-08;28;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4232299;2022-12-08;;;
UNIS002;STARKEY;FA;4545130;2022-12-08;29;PR;63289-106;STARKEY EVOLV AI 2400 RIC R Black;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4232299;2022-12-08;;;221535254
UNIS002;STARKEY;FA;4545130;2022-12-08;30;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4232299;2022-12-08;;;
UNIS002;STARKEY;FA;4545130;2022-12-08;31;PR;63289-111;STARKEY EVOLV AI 2400 RIC R Sterling;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4232299;2022-12-08;;;221753710
UNIS002;STARKEY;FA;4545130;2022-12-08;32;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4232299;2022-12-08;;;
UNIS002;STARKEY;FA;4545130;2022-12-08;33;PR;63289-111;STARKEY EVOLV AI 2400 RIC R Sterling;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4232299;2022-12-08;;;221753724
UNIS002;STARKEY;FA;4545130;2022-12-08;34;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4232299;2022-12-08;;;
UNIS002;STARKEY;FA;4546493;2022-12-09;35;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4233507;2022-12-09;;;221878282
UNIS002;STARKEY;FA;4546493;2022-12-09;36;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4233507;2022-12-09;;;
UNIS002;STARKEY;FA;4546493;2022-12-09;37;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4233507;2022-12-09;;;221682061
UNIS002;STARKEY;FA;4546493;2022-12-09;38;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4233507;2022-12-09;;;
GA001;STARKEY;FA;21551071;2022-12-09;1;PT;PT20;BERNIER Retour;;1;2000;9,85;9,85;11,82;4228739;2022-12-05;TÉL;;
GA001;STARKEY;FA;21551071;2022-12-09;2;AC;01807-200;CABLE DE PROGRAMMATION AXIAL DROIT FICHE LONGUE;;1;0550;25,00;25,00;26,38;4228739;2022-12-05;TÉL;;
GA001;STARKEY;FA;21551071;2022-12-09;3;AC;01808-200;CABLE DE PROGRAMMATION AXIAL GAUCHE FICHE LONGUE;;1;0550;25,00;25,00;26,38;4228739;2022-12-05;TÉL;;
GA001;STARKEY;FA;21551071;2022-12-09;4;AC;01807-300;CABLE DE PROGRAMMATION DROIT COURT FICHE LONGUE;;1;0550;25,00;25,00;26,38;4228739;2022-12-05;TÉL;;
GA001;STARKEY;FA;21551071;2022-12-09;5;AC;01808-300;CABLE DE PROGRAMMATION GAUCHE COURT FICHE LONGUE;;1;0550;25,00;25,00;26,38;4228739;2022-12-05;TÉL;;
GA001;STARKEY;FA;21551071;2022-12-09;6;PO;65464-000;FLEX DE PROGRAMMATION ORANGE A L'UNITE;;4;0550;22,00;88,00;92,84;4228739;2022-12-05;TÉL;;
GA001;STARKEY;FA;21551071;2022-12-09;7;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,26;4230721;2022-12-06;;;7022481649
GA001;STARKEY;FA;21551071;2022-12-09;8;PT;PT20;BERNIER Retour;;1;2000;9,85;9,85;11,82;4230721;2022-12-06;;;
GA001;STARKEY;FA;21551071;2022-12-09;9;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4230721;2022-12-06;;;
GA001;STARKEY;FA;21551071;2022-12-09;10;REPA;RRCICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4233966;2022-12-09;;;7022431705
GA001;STARKEY;FA;21551071;2022-12-09;11;REPA;RRCICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4233966;2022-12-09;;;7022431704
INNO001;STARKEY;FA;21551072;2022-12-09;1;AC;43041-000;CHARGEUR INTRA PREMIUM (avec batterie embarquée);;1;0550;178,00;80,00;84,40;4228842;2022-12-05;;;221334616A
INNO001;STARKEY;FA;21551072;2022-12-09;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4228842;2022-12-05;;;
INNO001;STARKEY;FA;21551072;2022-12-09;3;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;;1;0550;1517,00;505,47;533,30;4229399;2022-12-05;;;222186906
INNO001;STARKEY;FA;21551072;2022-12-09;4;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4229399;2022-12-05;;;
INNO001;STARKEY;FA;21551072;2022-12-09;5;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;;1;0550;1517,00;505,47;533,27;4229399;2022-12-05;;;222186690
INNO001;STARKEY;FA;21551072;2022-12-09;6;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4229399;2022-12-05;;;
INNO001;STARKEY;FA;21551072;2022-12-09;7;AC;43106-000;CHARGEUR BTE/RIC (sans batterie embarquée);;1;0550;158,00;80,00;84,40;4229399;2022-12-05;;;2223A053YF
INNO001;STARKEY;FA;21551072;2022-12-09;8;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4229399;2022-12-05;;;
INNO001;STARKEY;FA;21551072;2022-12-09;9;AC;18617-133;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4229399;2022-12-05;;;
INNO001;STARKEY;FA;21551072;2022-12-09;10;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4229887;2022-12-05;;;200953714
INNO001;STARKEY;FA;21551072;2022-12-09;11;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4229888;2022-12-05;;;200832170
INNO001;STARKEY;FA;21551072;2022-12-09;12;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4229891;2022-12-05;;;7022261648
INNO001;STARKEY;FA;21551072;2022-12-09;13;PR;63289-106;STARKEY EVOLV AI 2400 RIC R Black;;1;0550;1517,00;505,47;533,27;4230150;2022-12-06;;;221743059
INNO001;STARKEY;FA;21551072;2022-12-09;14;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4230150;2022-12-06;;;
INNO001;STARKEY;FA;21551072;2022-12-09;15;PR;63289-106;STARKEY EVOLV AI 2400 RIC R Black;;1;0550;1517,00;505,47;533,27;4230150;2022-12-06;;;221743076
INNO001;STARKEY;FA;21551072;2022-12-09;16;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4230150;2022-12-06;;;
INNO001;STARKEY;FA;21551072;2022-12-09;17;AC;18616-132;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4230150;2022-12-06;;;
INNO001;STARKEY;FA;21551072;2022-12-09;18;AC;18617-132;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4230150;2022-12-06;;;
INNO001;STARKEY;FA;21551072;2022-12-09;19;AC;43106-000;CHARGEUR BTE/RIC (sans batterie embarquée);;1;0550;158,00;80,00;84,40;4230150;2022-12-06;;;2224A0BRLF
INNO001;STARKEY;FA;21551072;2022-12-09;20;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4230150;2022-12-06;;;
INNO001;STARKEY;FA;21551072;2022-12-09;21;PR;63307-SHT;STARKEY EVOLV AI 2000 ITC R;;1;0550;1255,00;562,28;593,21;4230745;2022-12-06;;;7022480132
INNO001;STARKEY;FA;21551072;2022-12-09;22;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4230745;2022-12-06;;;
INNO001;STARKEY;FA;21551072;2022-12-09;23;PR;63307-SHT;STARKEY EVOLV AI 2000 ITC R;;1;0550;1255,00;562,28;593,21;4230745;2022-12-06;;;7022480131
INNO001;STARKEY;FA;21551072;2022-12-09;24;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4230745;2022-12-06;;;
INNO001;STARKEY;FA;21551072;2022-12-09;25;PR;63327-SHT;STARKEY EVOLV AI 2400 IIC NW;;1;0550;1265,00;546,45;576,50;4231208;2022-12-07;;;7022481582
INNO001;STARKEY;FA;21551072;2022-12-09;26;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4231208;2022-12-07;;;
INNO001;STARKEY;FA;21551072;2022-12-09;27;PR;63327-SHT;STARKEY EVOLV AI 2400 IIC NW;;1;0550;1265,00;546,45;576,50;4231208;2022-12-07;;;7022481581
INNO001;STARKEY;FA;21551072;2022-12-09;28;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4231208;2022-12-07;;;
INNO001;STARKEY;FA;21551072;2022-12-09;29;REPA;RSCICR3;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4231470;2022-12-07;;;7022241502
INNO001;STARKEY;FA;21551072;2022-12-09;30;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4231756;2022-12-07;;;210490880
INNO001;STARKEY;FA;21551072;2022-12-09;31;EMB;EM2140;STARKEY PERFORMER 25;;1;2000;52,50;30,00;36,00;4232259;2022-12-08;;;EF22490049
INNO001;STARKEY;FA;21551072;2022-12-09;32;EMB;EM2140;STARKEY PERFORMER 25;;1;2000;52,50;30,00;36,00;4232259;2022-12-08;;;EF22490048
INNO001;STARKEY;FA;21551072;2022-12-09;33;OPT;4032;OPTION CORDELETTE TRANSLUCIDE EN VINYL;;1;0550;2,40;2,40;2,53;4232259;2022-12-08;;;
INNO001;STARKEY;FA;21551072;2022-12-09;34;EMB;EM2149;STARKEY PERFORMER 10;;1;2000;52,50;30,00;36,00;4232261;2022-12-08;;;EF22490041
INNO001;STARKEY;FA;21551072;2022-12-09;35;EMB;EM2149;STARKEY PERFORMER 10;;1;2000;52,50;30,00;36,00;4232261;2022-12-08;;;EF22490040
INNO001;STARKEY;FA;21551072;2022-12-09;36;OPT;4032;OPTION CORDELETTE TRANSLUCIDE EN VINYL;;1;0550;2,40;2,40;2,53;4232261;2022-12-08;;;
INNO001;STARKEY;FA;21551072;2022-12-09;37;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4232297;2022-12-08;;;201438145
INNO001;STARKEY;FA;21551072;2022-12-09;38;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4232298;2022-12-08;;;200769512
INNO001;STARKEY;FA;21551072;2022-12-09;39;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4232465;2022-12-08;;;200026478
INNO001;STARKEY;FA;21551072;2022-12-09;40;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4232589;2022-12-08;;;7020321579
INNO001;STARKEY;FA;21551072;2022-12-09;41;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4232589;2022-12-08;;;7020321578
INNO001;STARKEY;FA;21551072;2022-12-09;42;REPA;RRCCM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4233130;2022-12-09;;;7021390356
INNO001;STARKEY;FA;21551072;2022-12-09;43;EMB;EM2149;STARKEY PERFORMER 10;;1;2000;52,50;30,00;36,00;4233217;2022-12-09;;;EF22480113
INNO001;STARKEY;FA;21551072;2022-12-09;44;EMB;EM2149;STARKEY PERFORMER 10;;1;2000;52,50;30,00;36,00;4233217;2022-12-09;;;EF22480112
INNO001;STARKEY;FA;21551072;2022-12-09;45;PR;SA TN3I;STARKEY MUSE IQ i1200 CIC;;1;0550;389,00;275,13;290,26;4233620;2022-12-09;;;7022471584
INNO001;STARKEY;FA;21551072;2022-12-09;46;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4233620;2022-12-09;;;
INNO001;STARKEY;FA;21551072;2022-12-09;47;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,28;4233743;2022-12-09;;;7022491215
INNO001;STARKEY;FA;21551072;2022-12-09;48;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4233743;2022-12-09;;;
INNO001;STARKEY;FA;21551072;2022-12-09;49;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,28;4233743;2022-12-09;;;7022491214
INNO001;STARKEY;FA;21551072;2022-12-09;50;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4233743;2022-12-09;;;
ARI010;STARKEY;FA;21551073;2022-12-09;1;PO;10141-000;COUDE ADULTE BTE UNIVERSEL;;4;0550;0,50;2,00;2,11;4228896;2022-12-05;ALLEMOZ;;
ARI010;STARKEY;FA;21551073;2022-12-09;2;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4228896;2022-12-05;ALLEMOZ;;
ARI010;STARKEY;FA;21551073;2022-12-09;3;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4228993;2022-12-05;;;7020021453
ARI010;STARKEY;FA;21551073;2022-12-09;4;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4228993;2022-12-05;;;7020021452
ARI010;STARKEY;FA;21551073;2022-12-09;5;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4229501;2022-12-05;;;7018461344
ARI010;STARKEY;FA;21551073;2022-12-09;6;AC;18616-133;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4229538;2022-12-05;;;
ARI010;STARKEY;FA;21551073;2022-12-09;7;AC;18617-133;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 3 Courbe;;1;0550;29,00;14,00;14,77;4229538;2022-12-05;;;
ARI010;STARKEY;FA;21551073;2022-12-09;8;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4229538;2022-12-05;;;
ARI010;STARKEY;FA;21551073;2022-12-09;9;AC;43061-000;CHARGEUR BTE/RIC PREMIUM (avec batterie embarquée);;1;0550;178,00;80,00;84,40;4229538;2022-12-05;;;22276012QE
ARI010;STARKEY;FA;21551073;2022-12-09;10;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4229538;2022-12-05;;;
ARI010;STARKEY;FA;21551073;2022-12-09;11;AC;43061-000;CHARGEUR BTE/RIC PREMIUM (avec batterie embarquée);;1;0550;178,00;80,00;84,40;4229542;2022-12-05;;;22276010QE
ARI010;STARKEY;FA;21551073;2022-12-09;12;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4229542;2022-12-05;;;
ARI010;STARKEY;FA;21551073;2022-12-09;13;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4229542;2022-12-05;;;
ARI010;STARKEY;FA;21551073;2022-12-09;14;AC;18616-132;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4232892;2022-12-09;;;
ARI010;STARKEY;FA;21551073;2022-12-09;15;AC;18617-132;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 2 Courbe;;1;0550;29,00;14,00;14,77;4232892;2022-12-09;;;
ARI010;STARKEY;FA;21551073;2022-12-09;16;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4232892;2022-12-09;;;
ARI010;STARKEY;FA;21551073;2022-12-09;17;AC;43061-000;CHARGEUR BTE/RIC PREMIUM (avec batterie embarquée);;1;0550;178,00;80,00;84,40;4232892;2022-12-09;;;22276016RE
ARI010;STARKEY;FA;21551073;2022-12-09;18;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4232892;2022-12-09;;;
ARI010;STARKEY;FA;4541922;2022-12-05;19;PR;63270-102;STARKEY EVOLV AI 2400 BTE R Bronze;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4229542;2022-12-05;;;220932024
ARI010;STARKEY;FA;4541922;2022-12-05;20;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4229542;2022-12-05;;;
ARI010;STARKEY;FA;4541922;2022-12-05;21;PR;63270-102;STARKEY EVOLV AI 2400 BTE R Bronze;ENVOI_DEPOT;1;0550;1517,00;505,47;533,27;4229542;2022-12-05;;;220932027
ARI010;STARKEY;FA;4541922;2022-12-05;22;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4229542;2022-12-05;;;
ARI010;STARKEY;FA;4545829;2022-12-09;23;PR;63290-105;STARKEY EVOLV AI 2000 RIC R Slate;ENVOI_DEPOT;1;0550;1255,00;466,68;492,35;4232892;2022-12-09;;;230079681
ARI010;STARKEY;FA;4545829;2022-12-09;24;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4232892;2022-12-09;;;
ARI010;STARKEY;FA;4545829;2022-12-09;25;PR;63290-105;STARKEY EVOLV AI 2000 RIC R Slate;ENVOI_DEPOT;1;0550;1255,00;466,68;492,35;4232892;2022-12-09;;;230079449
ARI010;STARKEY;FA;4545829;2022-12-09;26;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;ENVOI_DEPOT;1;0550;0,02;0,02;0,02;4232892;2022-12-09;;;
INNO003;STARKEY;FA;21551074;2022-12-09;1;REPA;RRCICC1;FORFAIT REPARATION 1;;1;0550;58,00;0,00;0,00;4228995;2022-12-05;;;7021321052
INNO003;STARKEY;FA;21551074;2022-12-09;2;REPA;RRCICR2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4229747;2022-12-05;;;7021091410
INNO003;STARKEY;FA;21551074;2022-12-09;3;REPA;RRRICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4230950;2022-12-06;;;200015586
546;STARKEY;FA;21551075;2022-12-09;1;REPA;RRIICM2;REPARATION SOUS GARANTIE;;1;0550;0,00;0,00;0,00;4229154;2022-12-05;;;7020021370
INNO017;STARKEY;FA;21551076;2022-12-09;1;REPA;RRIICC5;FORFAIT REPARATION 5;;1;0550;276,00;0,00;0,00;4229373;2022-12-05;;;7019061219
UNIS006;STARKEY;FA;21551077;2022-12-09;1;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4229378;2022-12-05;TEL;;
UNIS006;STARKEY;FA;21551077;2022-12-09;2;PO;16245-001;PROTECTION ECOUTEUR WAXPROOF PLAQUE/CLAPET ROUGE;;6;0550;8,00;48,00;50,64;4229378;2022-12-05;TEL;;
UNIS006;STARKEY;FA;21551077;2022-12-09;3;PO;16245-002;PROTECTION ECOUTEUR WAXPROOF PLAQUE/CLAPET BLEU;;6;0550;8,00;48,00;50,64;4229378;2022-12-05;TEL;;
UNIS006;STARKEY;FA;21551077;2022-12-09;4;PIL;UL312;PILES 312 ULTIMA 0 MERCURE PAR 6;;180;0550;0,17;30,60;32,28;4230282;2022-12-06;TEL;;
UNIS006;STARKEY;FA;21551077;2022-12-09;5;EMB;EM2139;STARKEY PERFORMER 15;;1;2000;52,50;30,00;36,00;4230334;2022-12-06;ZULAUF;;EF22480454
UNIS006;STARKEY;FA;21551077;2022-12-09;6;OPT;5007;GRAVURE INITIALES;;1;0550;3,00;3,00;3,17;4230334;2022-12-06;ZULAUF;;
UNIS006;STARKEY;FA;21551077;2022-12-09;7;EMB;EM2139;STARKEY PERFORMER 15;;1;2000;52,50;30,00;36,00;4230334;2022-12-06;ZULAUF;;EF22480453
UNIS006;STARKEY;FA;21551077;2022-12-09;8;OPT;5007;GRAVURE INITIALES;;1;0550;3,00;3,00;3,17;4230334;2022-12-06;ZULAUF;;
UNIS006;STARKEY;FA;21551077;2022-12-09;9;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4230334;2022-12-06;;;
UNIS006;STARKEY;FA;21551077;2022-12-09;10;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,28;4231663;2022-12-07;;;7022481838
UNIS006;STARKEY;FA;21551077;2022-12-09;11;PT;PT14;RETOUR TNT FRANCE;;1;2000;12,25;12,25;14,70;4231663;2022-12-07;;;
UNIS006;STARKEY;FA;21551077;2022-12-09;12;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4231663;2022-12-07;;;
UNIS006;STARKEY;FA;21551077;2022-12-09;13;PR;63322-SHT;STARKEY EVOLV AI 2400 CIC;;1;0550;1255,00;493,16;520,28;4231663;2022-12-07;;;7022481837
UNIS006;STARKEY;FA;21551077;2022-12-09;14;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4231663;2022-12-07;;;
GA005;STARKEY;FA;21551078;2022-12-09;1;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;;1;0550;1517,00;505,47;533,28;4229393;2022-12-05;;;221712027
GA005;STARKEY;FA;21551078;2022-12-09;2;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4229393;2022-12-05;;;
GA005;STARKEY;FA;21551078;2022-12-09;3;PR;63289-105;STARKEY EVOLV AI 2400 RIC R Slate;;1;0550;1517,00;505,47;533,27;4229393;2022-12-05;;;221682049
GA005;STARKEY;FA;21551078;2022-12-09;4;CONT;CONTENVT;CONTRIBUTION ENVIRONNEMENTALE;;1;0550;0,02;0,02;0,02;4229393;2022-12-05;;;
GA005;STARKEY;FA;21551078;2022-12-09;5;AC;18616-131;ECOUTEUR RIC SNAPFIT 50dB DROIT Taille 1 Courbe;;1;0550;29,00;14,00;14,77;4229393;2022-12-05;;;
GA005;STARKEY;FA;21551078;2022-12-09;6;AC;18617-131;ECOUTEUR RIC SNAPFIT 50dB GAUCHE Taille 1 Courbe;;1;0550;29,00;14,00;14,77;4229393;2022-12-05;;;
